Id|FK_OilAndGas|FK_Asset|FK_OtherParameter|FK_LifeCycleTS|FK_LifeCycle|FK_Company|FK_HistoricCompany|FK_Reserves|FK_OilAndGasType|1P Reserves|2P Reserves|Original Resources|Remaining Resources|1P Reserves Forward Case|1P Reserves High Case|1P Reserves Low Case|1P Reserves Mid Case|1P Reserves  Low Low Case|1P Reserves Mid Low Case|1P Reserves Low Low Low Case|1P Reserves Mid Low Low Case|1P Reserves Mid Mid Low Case|1P Reserves Mid Mid Low Low Case|2P Reserves Forward Case|2P Reserves High Case|2P Reserves Low Case|2P Reserves Mid Case|2P Reserves  Low Low Case|2P Reserves Mid Low Case|2P Reserves Low Low Low Case|2P Reserves Mid Low Low Case|2P Reserves Mid Mid Low Case|2P Reserves Mid Mid Low Low Case|Original Resources Forward Case|Original Resources High Case|Original Resources Low Case|Original Resources Mid Case|Original Resources  Low Low Case|Original Resources Mid Low Case|Original Resources Low Low Low Case|Original Resources Mid Low Low Case|Original Resources Mid Mid Low Case|Original Resources Mid Mid Low Low Case|Remaining Resources Forward Case|Remaining Resources High Case|Remaining Resources Low Case|Remaining Resources Mid Case|Remaining Resources  Low Low Case|Remaining Resources Mid Low Case|Remaining Resources Low Low Low Case|Remaining Resources Mid Low Low Case|Remaining Resources Mid Mid Low Case|Remaining Resources Mid Mid Low Low Case
182201|9|32624|3|24|24|12830|12830|3|15|0|0|0|0.005200000014|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.2999998442828655E-3|0.00559999980032444|5.1000001840293407E-3|5.4999999701976776E-3|5.1000001840293407E-3|5.2999998442828655E-3|5.1000001840293407E-3|5.1000001840293407E-3|5.4000001400709152E-3|5.2000000141561031E-3
182209|12|32624|3|24|24|12830|12830|3|6|0|0|0|0.2560000122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.26399999856948853|0.27399998903274536|0.25099998712539673|0.2720000147819519|0.25099998712539673|0.26399999856948853|0.25099998712539673|0.25099998712539673|0.2669999897480011|0.25999999046325684
182217|2|32633|3|24|24|12830|12830|3|10|0|0|0|0.06930000335|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.9300003349781036E-2|6.9300003349781036E-2|6.9300003349781036E-2|6.9300003349781036E-2|6.9300003349781036E-2|6.9300003349781036E-2|6.9300003349781036E-2|6.9300003349781036E-2|6.9300003349781036E-2|6.9300003349781036E-2
182239|9|32633|3|25|24|12830|20460|5|15|0|0|0.007799999788|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7.799999788403511E-3|7.799999788403511E-3|7.799999788403511E-3|7.799999788403511E-3|7.799999788403511E-3|7.799999788403511E-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
182288|2|32640|3|25|24|12830|17824|5|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
181441|9|32580|75|25|8|168|3|5|15|0|0|0.1469999999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.14699999988079071|0|0.14000000059604645|0.14699999988079071|0.14000000059604645|0.14699999988079071|0|0|0|0|0|0|0|0|0|0|0|0|0|0
181477|2|32582|3|25|8|18340|20433|5|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.1500000953674316|3.1500000953674316|0|3.1500000953674316|0|3.1500000953674316|0|0|0|0|0|0|0|0|0|0|0|0|0|0
181484|2|32582|39|25|8|685|685|5|10|0|0|1.25999999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
181488|2|32582|75|8|8|18247|18247|2|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.4499997794628143E-2|0|9.3199998140335083E-2|0|8.9400000870227814E-2|9.4499997794628143E-2|0|0
181497|2|32582|111|8|8|18247|18247|2|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-9.4499997794628143E-2|0|-9.3199998140335083E-2|0|-8.9400000870227814E-2|-9.4499997794628143E-2|0|0
181522|4|32582|39|8|8|18340|18340|2|11|0|0|0|1.289999962|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.2899999618530273
181525|4|32582|39|8|8|18340|18340|3|11|0|0|0|0.9980000257|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.99800002574920654
181558|9|32582|3|8|8|18340|18340|3|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.28999999165534973|0.28999999165534973|0|0.28999999165534973|0|0.28999999165534973|0|0|0.28999999165534973|0
181570|9|32582|39|25|8|18340|20433|5|15|0|0|0.3050000072|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
181574|9|32582|75|8|8|685|685|3|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.11599999666213989|0|0.11400000005960464|0|0.10999999940395355|0.11599999666213989|0|0
181625|4|32589|3|14|14|168|168|2|11|0|3.75999999|0|3.75999999|0|0|0|0|0|0|0|0|0|0|3.7899999618530273|3.5699999332427979|3.7999999523162842|3.869999885559082|3.809999942779541|3.75|0.59399998188018799|3.8199999332427979|3.7699999809265137|3.7699999809265137|0|0|0|0|0|0|0|0|0|0|3.7899999618530273|3.5699999332427979|3.7999999523162842|3.869999885559082|3.809999942779541|3.75|0.59399998188018799|3.8199999332427979|3.7699999809265137|3.7699999809265137
181653|4|32589|3|25|14|685|6|5|11|0|0|7.090000153|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7.0799999237060547|7.119999885559082|7.0900001525878906|7.070000171661377|7.0900001525878906|7.0999999046325684|0|0|0|0|0|0|0|0|0|0|0|0|0|0
181655|4|32589|3|25|14|685|20932|5|11|0|0|2.069999933|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0699999332427979|2.0399999618530273|2.0199999809265137|2.130000114440918|1.9600000381469727|2.0699999332427979|0|0|0|0|0|0|0|0|0|0|0|0|0|0
182339|12|32640|3|24|24|17835|17835|3|6|0|0|0|0.008999999613|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.2000002041459084E-3|9.4999996945261955E-3|8.999999612569809E-3|9.3999998643994331E-3|8.999999612569809E-3|9.2000002041459084E-3|8.999999612569809E-3|8.999999612569809E-3|9.2000002041459084E-3|8.999999612569809E-3
182359|4|32645|3|24|24|103|103|1|11|0|0|0|0.002000000095|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.099999925121665E-3|2.199999988079071E-3|1.9000000320374966E-3|2.099999925121665E-3|1.9000000320374966E-3|2.099999925121665E-3|1.9000000320374966E-3|1.9000000320374966E-3|2.099999925121665E-3|2.0000000949949026E-3
181593|4|32584|3|25|2|685|685|5|11|0|0|0.4600000083|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.46000000834465027|0.46000000834465027|0.46000000834465027|0.46000000834465027|0.46000000834465027|0.46000000834465027|0|0|0|0|0|0|0|0|0|0|0|0|0|0
181006|4|32566|3|25|6|10|20932|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.0100002288818359|9.0100002288818359|0|9.0100002288818359|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
181076|4|32567|3|25|14|685|6|5|11|0|0|0.1230000034|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.12800000607967377|0.1379999965429306|0.10400000214576721|0.13500000536441803|8.5100002586841583E-2|0.12800000607967377|0|0|0|0|0|0|0|0|0|0|0|0|0|0
181623|4|32589|3|14|14|10|10|2|11|0|0.6710000038|0|0.6710000038|0|0|0|0|0|0|0|0|0|0|0.63499999046325684|0.72699999809265137|0.66600000858306885|0.62099999189376831|0.68199998140335083|0.67400002479553223|0.14900000393390656|0.65299999713897705|0.65600001811981201|0.66900002956390381|0|0|0|0|0|0|0|0|0|0|0.63499999046325684|0.72699999809265137|0.66600000858306885|0.62099999189376831|0.68199998140335083|0.67400002479553223|0.14900000393390656|0.65299999713897705|0.65600001811981201|0.66900002956390381
995043|4|192071|39|31|31|18340|18340|1|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.37900000810623169|0|0|0|0|0|0|0|0
995081|12|192071|111|31|31|18340|18340|3|8|0|0|0|-8.619999886|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-8.8400001525878906|0|-8.1800003051757813|-9.0699996948242188|-8.1800003051757813|-8.9399995803833008|-8.1800003051757813|-8.4899997711181641|-9.0299997329711914|-8.7399997711181641
995068|12|192071|39|31|31|685|685|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.179999828338623|0|0|0|0|0|0|0|0
1017751|9|194791|3|25|24|685|6|5|15|0|0|0.0001999999949|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|0|0|0|0|0|0|0|0|0|0|0|0|0|0
995066|12|192071|39|31|31|685|685|2|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.27300000190734863|0|0|0|0|0|0|0|0
1017680|2|194789|3|25|24|685|685|5|10|0|0|0.002600000007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.7000000700354576E-3|2.7000000700354576E-3|2.4999999441206455E-3|2.7000000700354576E-3|2.4999999441206455E-3|2.7000000700354576E-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017756|12|194791|3|24|24|10|10|3|8|0|0|0|0.1010000035|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.10199999809265137|0.10199999809265137|9.9399998784065247E-2|0.10199999809265137|9.9399998784065247E-2|0.10199999809265137|9.9399998784065247E-2|9.9399998784065247E-2|0.10199999809265137|0.10100000351667404
1017710|12|194789|3|25|24|10|6|5|8|0|0|0.0148|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.5300000086426735E-2|1.5300000086426735E-2|1.3799999840557575E-2|1.5300000086426735E-2|1.3799999840557575E-2|0.01510000042617321|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017731|4|194791|3|24|24|685|685|2|11|0|0|0|0.01449999958|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.5300000086426735E-2|1.6200000420212746E-2|1.4200000092387199E-2|1.5300000086426735E-2|1.4200000092387199E-2|1.4800000004470348E-2|1.4200000092387199E-2|1.4200000092387199E-2|1.5300000086426735E-2|1.4499999582767487E-2
1017742|9|194791|3|24|24|168|168|2|15|0|0|0|9.999999747e-05|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
1017775|2|194792|3|25|24|685|6|5|10|0|0|0.0005000000237|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017815|12|194792|3|25|24|685|20932|5|8|0|0|0.01159999985|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.1800000444054604E-2|1.2000000104308128E-2|1.1599999852478504E-2|1.1900000274181366E-2|1.1599999852478504E-2|1.1800000444054604E-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1205271|4|244622|3|17|23|168|168|3|11|0|0.3889999986|0|0.3889999986|0|0|0|0|0|0|0|0|0|0|0.38899999856948853|0.38899999856948853|0.38899999856948853|0.38899999856948853|0.37999999523162842|0.38899999856948853|0|0.38899999856948853|0.38899999856948853|0.38899999856948853|0|0|0|0|0|0|0|0|0|0|0.38899999856948853|0.38899999856948853|0.38899999856948853|0.38899999856948853|0.37999999523162842|0.38899999856948853|0|0.38899999856948853|0.38899999856948853|0.38899999856948853
1205280|4|244622|3|25|23|685|3|5|11|0|0|9.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.75|9.75|9.75|9.75|9.7299995422363281|9.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0
995069|12|192071|39|31|31|18340|18340|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.0699996948242188|0|0|0|0|0|0|0|0
1017792|9|194792|3|24|24|10|10|2|15|0|0|0|9.999999747e-05|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
1017709|12|194789|3|24|24|685|685|3|8|0|0|0|0.02339999937|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.4199999868869781E-2|2.4199999868869781E-2|2.1900000050663948E-2|2.4199999868869781E-2|2.1900000050663948E-2|2.3900000378489494E-2|2.1900000050663948E-2|2.3099999874830246E-2|2.4199999868869781E-2|0.02370000071823597
1017743|9|194791|3|24|24|685|685|2|15|0|0|0|9.999999747e-05|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
1017749|9|194791|3|25|24|168|3|5|15|0|0|0.002000000095|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0000000949949026E-3|2.0000000949949026E-3|2.0000000949949026E-3|2.0000000949949026E-3|2.0000000949949026E-3|2.0000000949949026E-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017854|9|194793|3|25|24|685|20932|5|15|0|0|0.0005000000237|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0000002374872565E-4|6.0000002849847078E-4|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017804|12|194792|3|24|24|10|10|2|8|0|0|0|0.003199999919|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.2999999821186066E-3|3.2999999821186066E-3|3.1999999191612005E-3|3.2999999821186066E-3|3.1999999191612005E-3|3.2999999821186066E-3|3.1999999191612005E-3|3.1999999191612005E-3|3.2999999821186066E-3|3.1999999191612005E-3
1277782|4|279421|3|23|8|168|168|1|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.66200000047683716|0|0.66200000047683716|0|0|0|0|0.66100001335144043|0
1277820|4|279421|111|25|8|10|6|5|11|0|0|-1.200000048|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1.2000000476837158|0|-1.1599999666213989|0|-1.0900000333786011|-1.2000000476837158|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1277809|4|279421|75|25|8|685|6|5|11|0|0|0.298999995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.29899999499320984|0|0.289000004529953|0|0.27300000190734863|0.29899999499320984|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1205273|4|244622|3|17|23|685|685|3|11|0|0.2119999975|0|0.2119999975|0|0|0|0|0|0|0|0|0|0|0.21199999749660492|0.21199999749660492|0.21199999749660492|0.21199999749660492|0.2070000022649765|0.21199999749660492|0|0.21199999749660492|0.21199999749660492|0.21199999749660492|0|0|0|0|0|0|0|0|0|0|0.21199999749660492|0.21199999749660492|0.21199999749660492|0.21199999749660492|0.2070000022649765|0.21199999749660492|0|0.21199999749660492|0.21199999749660492|0.21199999749660492
1284186|12|280717|3|6|6|168|168|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.7699999809265137|0|0|0|0|0|0|0|0
1277835|12|279421|3|25|8|685|3|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.6800000667572021|0|3.6800000667572021|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017694|9|194789|3|24|24|10|10|2|15|0|0|0|9.999999747e-05|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
1017757|12|194791|3|24|24|168|168|3|8|0|0|0|0.08609999716|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8.7099999189376831E-2|8.7099999189376831E-2|8.4700003266334534E-2|8.7099999189376831E-2|8.4700003266334534E-2|8.7099999189376831E-2|8.4700003266334534E-2|8.4700003266334534E-2|8.7099999189376831E-2|8.6099997162818909E-2
1017776|2|194792|3|25|24|685|20932|5|10|0|0|0.001200000057|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.2000000569969416E-3|1.2000000569969416E-3|1.2000000569969416E-3|1.2000000569969416E-3|1.2000000569969416E-3|1.2000000569969416E-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1277823|4|279421|111|25|8|685|3|5|11|0|0|-0.9179999828|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.9179999828338623|0|-0.88599997758865356|0|-0.83799999952316284|-0.9179999828338623|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1277849|12|279421|75|25|8|685|20932|5|8|0|0|3.109999895|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.1099998950958252|0|3.0099999904632568|0|2.8399999141693115|3.1099998950958252|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1205233|2|244622|3|17|23|10|10|1|10|0.9879999757|0.9879999757|0|0.9879999757|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0|0|0|0|0|0|0|0|0|0|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493|0.98799997568130493
1205238|2|244622|3|17|23|10|10|2|10|0|8.850000381|0|8.850000381|0|0|0|0|0|0|0|0|0|0|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266|0|0|0|0|0|0|0|0|0|0|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266|8.8500003814697266
1205274|4|244622|3|25|23|10|6|5|11|0|0|12.720000267|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12.720000267028809|12.720000267028809|12.720000267028809|12.720000267028809|12.689999580383301|12.720000267028809|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1284185|12|280717|3|6|6|10|10|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.25|0|0|0|0|0|0|0|0
1277812|4|279421|111|23|8|168|168|1|11|0|0|0|-0.6610000134|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.66100001335144043|0|-0.6380000114440918|0|-0.6029999852180481|-0.66100001335144043|-0.6029999852180481|-0.65600001811981201|0|-0.66100001335144043
1017841|4|194793|3|25|24|685|6|5|11|0|0|0.007400000002|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7.4999998323619366E-3|7.6999999582767487E-3|7.1999998763203621E-3|7.6999999582767487E-3|7.1999998763203621E-3|7.4000000022351742E-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1205241|2|244622|3|17|23|168|168|2|10|0|1.50999999|0|1.50999999|0|0|0|0|0|0|0|0|0|0|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|0|0|0|0|0|0|0|0|0|0|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568|1.5099999904632568
1017720|2|194791|3|25|24|10|6|5|10|0|0|0.003700000001|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.8000000640749931E-3|3.8000000640749931E-3|3.7000000011175871E-3|3.8000000640749931E-3|3.7000000011175871E-3|3.8000000640749931E-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1284188|12|280717|3|25|6|10|6|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.94900000095367432|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017850|9|194793|3|25|24|10|20932|5|15|0|0|0.002099999925|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.199999988079071E-3|2.199999988079071E-3|2.099999925121665E-3|2.199999988079071E-3|2.099999925121665E-3|2.099999925121665E-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1277803|4|279421|75|23|8|168|168|3|11|0|0|0|1.309999943|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.309999942779541|0|1.2699999809265137|0|1.2000000476837158|1.309999942779541|1.2000000476837158|1.2999999523162842|0|1.309999942779541
1205284|4|244622|3|25|23|685|20932|5|11|0|0|8.270000458|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8.2700004577636719|8.2700004577636719|8.2700004577636719|8.2700004577636719|8.25|8.2700004577636719|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1189931|4|237729|3|23|9|685|685|2|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.440000057220459|0|3.440000057220459|0|0|0|0|3.440000057220459|0
1189938|4|237729|3|25|9|12830|20460|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17.860000610351563|0|17.860000610351563|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1189943|4|237729|27|23|9|685|685|3|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.4869999885559082|0|0.4869999885559082|0|0|0|0|0.4869999885559082|0
1189970|4|237729|111|23|9|12830|12830|1|11|0|0|0|-5.360000134|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-5.3600001335144043|0|-5.3600001335144043|0|-5.3600001335144043|-5.3600001335144043|-5.3600001335144043|-5.3600001335144043|0|-5.3600001335144043
1189997|9|237729|27|23|9|685|685|2|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.8999999202787876E-3|0|6.8999999202787876E-3|0|0|0|0|6.8999999202787876E-3|0
1190040|12|237729|3|23|9|12830|12830|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|42.349998474121094|0|42.349998474121094|0|0|0|0|42.349998474121094|0
1190048|12|237729|27|23|9|12830|12830|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10.390000343322754|0|10.390000343322754|0|0|0|0|10.170000076293945|0
1190062|12|237729|99|23|9|12830|12830|2|6|0|0|0|0.5350000262|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.5350000262260437|0|0.5350000262260437|0|0.51599997282028198|0.5350000262260437|0.22499999403953552|0.5350000262260437|0|0.5350000262260437
1284251|12|280718|75|25|6|685|3|5|8|0|0|5.050000191|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.059999942779541|0|4.9200000762939453|0|4.6500000953674316|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1189975|4|237729|111|25|9|685|20195|5|11|0|0|-2.980000019|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-2.9800000190734863|0|-2.9800000190734863|0|-2.9800000190734863|-2.9800000190734863|0|0|0|0|0|0|0|0|0|0|0|0|0|0
