Id|FK_Asset|Year|FK_Company|FK_OilAndGas|FK_DataQuality|FK_OtherParameter|FK_HistoricCompany|FK_LifeCycleTS|FK_LifeCycle|FK_OilAndGasType|Production|Production Forward Case|Production High Case|Production Low Case|Production Mid Case|Production Low Low Case|Production Mid Low Case|Production Low Low Low Case|Production Mid Low Low Case|Production Mid Mid Low Case|Production Mid Mid Low Low Case
4547321|32567|2013|10|8|21|12|6|16|14|9|0.5210000277|0.5210000277|0.5210000277|0.5210000277|0.5210000277|0.5210000277|0.5210000277|0.52100002765655518|0.52100002765655518|0.52100002765655518|0.52100002765655518
4547351|32584|2013|10|4|21|12|6|14|2|11|0.006000000052|0.006000000052|0.006000000052|0.006000000052|0.006000000052|0.006000000052|0.006000000052|6.0000000521540642E-3|6.0000000521540642E-3|6.0000000521540642E-3|6.0000000521540642E-3
21688000|238910|2060|1084|4|29|12|1084|2|24|11|0|0|0.0001999999949|0|0|0|0|0|0|0|0
4547372|32592|2013|12830|12|21|12|20460|14|14|8|0.1930000037|0.1930000037|0.1930000037|0.1930000037|0.1930000037|0.1930000037|0.1930000037|0.19300000369548798|0.19300000369548798|0.19300000369548798|0.19300000369548798
5158266|32558|2017|685|2|21|12|685|14|14|10|0.1040000021|0.1040000021|0.1040000021|0.1040000021|0.1040000021|0.1040000021|0.1040000021|0.10400000214576721|0.10400000214576721|0.10400000214576721|0.10400000214576721
2654392|32572|1999|10|12|1|12|20932|16|14|8|0.1519999951|0.1519999951|0.1519999951|0.1519999951|0.1519999951|0.1519999951|0.1519999951|0.15199999511241913|0.15199999511241913|0.15199999511241913|0.15199999511241913
5158367|32593|2017|18340|12|21|12|20433|14|14|8|0.08449999988|0.08449999988|0.08449999988|0.08449999988|0.08449999988|0.08449999988|0.08449999988|0.08449999988079071|0.08449999988079071|0.08449999988079071|0.08449999988079071
16796983|280717|2048|10|12|29|48|10|2|6|8|\\N|\\N|\\N|\\N|0.05629999936|\\N|\\N|\\N|\\N|\\N|\\N
16796984|280717|2048|10|12|29|84|10|2|6|8|0|0.05629999936|\\N|0|\\N|0|0.05629999936|0|0|5.6299999356269836E-2|5.6299999356269836E-2
16796987|280717|2048|168|12|29|48|168|2|6|8|\\N|\\N|\\N|\\N|0.04800000042|\\N|\\N|\\N|\\N|\\N|\\N
16796989|280717|2048|168|12|29|120|168|2|6|8|0|-0.04800000042|\\N|0|\\N|0|-0.04800000042|0|0|-4.8000000417232513E-2|-4.8000000417232513E-2
16699164|192071|2048|18340|4|29|84|18340|2|31|11|0|0.02490000054|\\N|0|0.02490000054|0|0.02490000054|0|0|2.4900000542402267E-2|0
16699168|192071|2048|18340|12|29|120|18340|2|31|8|0|-0.112999998|\\N|0|-0.112999998|0|-0.112999998|0|0|-0.11299999803304672|0
16768856|238908|2048|18340|4|29|12|18340|2|24|11|0|0.005900000222|0.005900000222|0|0.005900000222|0|0.005900000222|0|0|5.9000002220273018E-3|0
16768860|238908|2048|18340|9|29|12|18340|2|24|20|0|0|0|0|0|0|0|0|0|0|0
16768878|238910|2048|2770|9|29|12|2770|16|24|17|0|0|0|0|0|0|0|0|0|0|0
16768903|238914|2048|685|12|29|12|685|15|24|8|0.01669999957|0.01669999957|0.01669999957|0.01669999957|0.01669999957|0.01669999957|0.01669999957|1.6699999570846558E-2|1.6699999570846558E-2|1.6699999570846558E-2|1.6699999570846558E-2
16768917|238914|2048|18340|12|29|12|18340|15|24|8|0.04179999977|0.04179999977|0.04179999977|0.04179999977|0.04179999977|0.04179999977|0.04179999977|0.04179999977350235|0.04179999977350235|0.04179999977350235|0.04179999977350235
16767480|237729|2048|685|12|29|144|685|14|9|6|-0.2899999917|-0.2899999917|\\N|-0.2899999917|\\N|-0.2899999917|-0.2899999917|0|-0.28999999165534973|\\N|-0.28999999165534973
16699161|192071|2048|685|12|29|84|685|2|31|8|0|0.06440000236|\\N|0|0.06440000236|0|0.06440000236|0|0|6.4400002360343933E-2|0
16768898|238914|2048|685|4|29|12|685|15|24|11|0.009999999776|0.009999999776|0.009999999776|0.009999999776|0.009999999776|0.009999999776|0.009999999776|9.9999997764825821E-3|9.9999997764825821E-3|9.9999997764825821E-3|9.9999997764825821E-3
16768895|238910|2048|11168|9|29|12|11168|16|24|20|0|0|0|0|0|0|0|0|0|0|0
16984110|32560|2049|168|4|29|84|168|14|14|11|0.1889999956|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|0.20900000631809235
16984114|32560|2049|168|12|29|84|168|14|14|8|0.2109999955|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|0.23399999737739563
16984131|32566|2049|168|4|29|120|168|14|6|11|\\N|\\N|\\N|-0.1560000032|\\N|-0.1560000032|\\N|0|-0.15600000321865082|\\N|-0.15600000321865082
16984135|32566|2049|685|4|29|120|685|14|6|11|\\N|\\N|\\N|-0.0848999992|\\N|-0.0848999992|\\N|0|-0.08489999920129776|\\N|-0.08489999920129776
16984144|32573|2049|168|4|29|12|168|14|7|11|\\N|\\N|0.04509999976|\\N|0.04509999976|\\N|\\N|\\N|\\N|\\N|\\N
16984156|32573|2049|685|12|29|12|685|14|7|6|\\N|\\N|0|\\N|0|\\N|\\N|\\N|\\N|\\N|\\N
16984172|32576|2049|16|4|29|12|16|14|10|11|0.1319999993|0.1319999993|0.1319999993|0.1319999993|0.1319999993|0|0.1319999993|\\N|0.13199999928474426|0.13199999928474426|0.13199999928474426
16984179|32580|2049|10|8|29|120|10|14|8|6|-0.01899999939|-0.01899999939|\\N|-0.01899999939|-0.01899999939|-0.01899999939|-0.01899999939|-1.8999999389052391E-2|-1.8999999389052391E-2|-1.8999999389052391E-2|-1.8999999389052391E-2
16984233|32582|2049|685|4|29|48|685|14|8|11|0.0148|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|1.4800000004470348E-2
16707299|194793|2048|168|9|29|12|168|16|24|17|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
16768892|238910|2048|11168|9|29|12|11168|16|24|17|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
16768911|238914|2048|18340|2|29|12|18340|15|24|10|0.004600000102|0.004600000102|0.004600000102|0.004600000102|0.004600000102|0.004600000102|0.004600000102|4.6000001020729542E-3|4.6000001020729542E-3|4.6000001020729542E-3|4.6000001020729542E-3
16984143|32573|2049|10|12|29|120|10|14|7|6|0|0|\\N|0|\\N|0|0|0|0|\\N|0
16984170|32575|2049|685|12|29|84|685|1|7|6|0|0|\\N|0|\\N|0|0|0|0|0|0
16984178|32580|2049|10|8|29|84|10|14|8|6|0.01899999939|0.01899999939|\\N|0.01899999939|0.01899999939|0.01899999939|0.01899999939|1.8999999389052391E-2|1.8999999389052391E-2|1.8999999389052391E-2|1.8999999389052391E-2
16984192|32580|2049|168|4|29|48|168|14|8|11|\\N|\\N|0.02720000036|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
16984195|32580|2049|168|8|29|48|168|14|8|6|\\N|\\N|0.01620000042|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
16984196|32580|2049|168|8|29|84|168|14|8|6|0.01620000042|0.01620000042|\\N|0.01620000042|0.01620000042|0.01620000042|0.01620000042|1.6200000420212746E-2|1.6200000420212746E-2|1.6200000420212746E-2|1.6200000420212746E-2
16984216|32580|2049|685|9|29|48|685|14|8|17|\\N|\\N|0.0003000000142|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
16984218|32580|2049|685|9|29|48|685|14|8|19|\\N|\\N|0.0006000000285|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
16984220|32580|2049|685|9|29|84|685|14|8|17|0.0003000000142|0.0003000000142|\\N|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4
16984253|32582|2049|18247|2|29|48|18247|14|8|10|0|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0
16984243|32582|2049|685|9|29|48|685|14|8|20|0|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0
16707232|194789|2048|10|9|29|12|10|14|24|20|0|0|0|0|0|0|0|0|0|0|0
16707233|194789|2048|10|12|29|12|10|14|24|8|0.001200000057|0.001200000057|0.001200000057|0.001200000057|0.001200000057|0.001200000057|0.001200000057|1.2000000569969416E-3|1.2000000569969416E-3|1.2000000569969416E-3|1.2000000569969416E-3
16707241|194789|2048|685|2|29|12|685|14|24|10|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
16707252|194791|2048|10|9|29|12|10|16|24|19|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
16707272|194792|2048|10|9|29|12|10|14|24|18|0|0|0|0|0|0|0|0|0|0|0
16707250|194791|2048|10|9|29|12|10|16|24|17|0|0|0|0|0|0|0|0|0|0|0
16657172|113026|2048|685|4|29|120|685|14|3|11|-0.04949999973|-0.04949999973|\\N|0|\\N|0|-0.04949999973|0|-4.9499999731779099E-2|\\N|-4.9499999731779099E-2
16657181|113026|2048|8924|4|29|12|8924|14|3|11|\\N|\\N|0.05930000171|\\N|0.05930000171|\\N|\\N|\\N|\\N|\\N|\\N
16794249|279421|2048|10|4|29|12|10|14|8|11|\\N|\\N|0.02960000001|\\N|0.02960000001|\\N|\\N|\\N|\\N|2.9600000008940697E-2|\\N
16794266|279421|2048|685|12|29|120|685|14|8|8|-0.05480000004|-0.05480000004|\\N|0|\\N|0|-0.05480000004|0|0|\\N|-5.4800000041723251E-2
23046392|32560|2065|10|4|29|120|10|1|14|11|0|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|-0.27000001072883606
23046420|32649|2065|12830|9|29|12|12830|2|24|20|0|0|0|0|0|0|0|0|0|0|0
16639144|109270|2048|9704|10|29|12|9704|26|26|22|0.398999989|0.398999989|0.398999989|0.398999989|0.398999989|0.398999989|0.398999989|0.39899998903274536|0.39899998903274536|0.39899998903274536|0.39899998903274536
16665895|119380|2048|1084|12|29|120|1084|2|3|6|0|\\N|\\N|0|\\N|0|\\N|0|0|\\N|\\N
17188134|194791|2049|168|9|29|12|168|16|24|17|0|0|0|0|0|0|0|0|0|0|0
16984305|32602|2049|16|4|29|84|16|14|10|11|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|\\N|\\N
16984368|32621|2049|12830|9|29|12|12830|14|24|20|0|0|0|0|0|0|0|0|0|0|0
16984394|32624|2049|2770|9|29|12|2770|14|24|19|0|0|0|0|0|0|0|0|0|0|0
16984426|32638|2049|18340|9|29|12|18340|16|24|18|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
17248906|238908|2049|685|4|29|12|685|2|24|11|0|0.003000000026|0.003000000026|0|0.003000000026|0|0|0|0|3.0000000260770321E-3|0
17248925|238910|2049|685|12|29|12|685|16|24|8|0.004900000058|0.004900000058|0.004900000058|0.004900000058|0.004900000058|0.004900000058|0.004900000058|4.9000000581145287E-3|4.9000000581145287E-3|4.9000000581145287E-3|4.9000000581145287E-3
17248963|238914|2049|18247|9|29|12|18247|15|24|17|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
17276977|280718|2049|685|12|29|12|685|14|6|8|\\N|\\N|0.25|\\N|0.25|\\N|0.25|\\N|\\N|0.25|\\N
17148005|119380|2049|1084|12|29|84|1084|2|3|6|0|\\N|\\N|0|\\N|0|\\N|0|0|\\N|\\N
17618879|119380|2050|8924|12|29|120|8924|2|3|6|0|\\N|\\N|0|\\N|0|\\N|0|0|\\N|\\N
17459814|32638|2050|12830|2|29|12|12830|16|24|10|0.001900000032|0.001900000032|0.001900000032|0.001900000032|0.001900000032|0.001900000032|0.001900000032|1.9000000320374966E-3|1.9000000320374966E-3|1.9000000320374966E-3|1.9000000320374966E-3
17459829|32645|2050|103|9|29|12|103|16|24|18|0|0|0|0|0|0|0|0|0|0|0
17139353|113026|2049|685|4|29|84|685|14|3|11|0.04419999942|0.04419999942|\\N|0|\\N|0|0.04419999942|0|4.4199999421834946E-2|\\N|4.4199999421834946E-2
17574851|105466|2050|12830|8|29|12|12830|16|24|6|0.008700000122|0.008700000122|0.008700000122|0.008700000122|0.008700000122|0.008700000122|0.008700000122|8.7000001221895218E-3|8.7000001221895218E-3|8.7000001221895218E-3|8.7000001221895218E-3
17574854|105466|2050|12830|9|29|12|12830|16|24|19|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
16984403|32624|2049|12830|12|29|12|12830|14|24|6|0.01159999985|0.01159999985|0.01159999985|0.01159999985|0.01159999985|0.01159999985|0.01159999985|1.1599999852478504E-2|1.1599999852478504E-2|1.1599999852478504E-2|1.1599999852478504E-2
17248946|238910|2049|8924|12|29|12|8924|16|24|8|0.006000000052|0.006000000052|0.006000000052|0.006000000052|0.006000000052|0.006000000052|0.006000000052|6.0000000521540642E-3|6.0000000521540642E-3|6.0000000521540642E-3|6.0000000521540642E-3
17248972|238914|2049|18340|9|29|12|18340|15|24|19|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4
16984328|32607|2049|10|12|29|12|10|16|24|6|0.04030000046|0.04030000046|0.04030000046|0.04030000046|0.04030000046|0.04030000046|0.04030000046|4.0300000458955765E-2|4.0300000458955765E-2|4.0300000458955765E-2|4.0300000458955765E-2
7852434|192071|2029|685|4|29|120|685|17|31|11|-0.06279999763|-0.06279999763|\\N|-0.06279999763|-0.06279999763|-0.06279999763|-0.06279999763|-6.2799997627735138E-2|-6.2799997627735138E-2|-6.2799997627735138E-2|-6.2799997627735138E-2
8134088|109270|2030|9704|10|29|12|9704|26|26|22|0.25|0.25|0.25|0.25|0.25|0.25|0.25|0.25|0.25|0.25|0.25
8150599|113026|2030|8924|2|29|12|8924|17|3|10|\\N|\\N|0.1920000017|\\N|0.1920000017|\\N|\\N|\\N|\\N|\\N|\\N
7833960|122542|2029|12830|12|29|48|12830|17|31|8|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0.55000001192092896|\\N
8166742|122542|2030|17824|4|29|12|17824|15|31|11|\\N|\\N|0.06639999896|\\N|0.06639999896|\\N|\\N|\\N|\\N|\\N|\\N
8370271|32566|2031|168|2|29|120|168|17|6|10|\\N|\\N|\\N|-0.7250000238|\\N|-0.7250000238|\\N|-0.72500002384185791|-0.72500002384185791|\\N|-0.72500002384185791
8370388|32589|2031|10|4|29|12|10|14|14|11|0.1030000001|0.09300000221|0.1490000039|0.1010000035|0.07039999962|0.1010000035|0.1089999974|0|9.3599997460842133E-2|9.5700003206729889E-2|0.10300000011920929
8370477|32604|2031|168|9|29|48|168|14|9|18|0.002600000007|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
15497626|32589|2046|685|12|29|12|685|2|14|8|0|0|0|0|0|0|0|0|0|0|0
15497719|32624|2046|2770|9|29|12|2770|16|24|17|0|0|0|0|0|0|0|0|0|0|0
11901870|32560|2039|168|12|29|120|168|14|14|8|0|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|-0.16500000655651093
11901974|32575|2039|168|12|29|84|168|14|7|6|0.0615000017|0.0615000017|\\N|0.0615000017|\\N|0.0615000017|0.0615000017|6.1500001698732376E-2|6.1500001698732376E-2|6.1500001698732376E-2|6.1500001698732376E-2
12408380|32580|2040|685|4|29|48|685|16|8|11|\\N|\\N|0.07639999688|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
16984280|32582|2049|18340|4|29|12|18340|14|8|11|\\N|0.03689999878|0.03689999878|\\N|0.03689999878|\\N|0.03689999878|\\N|\\N|3.6899998784065247E-2|\\N
16984281|32582|2049|18340|4|29|48|18340|14|8|11|0.03689999878|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|3.6899998784065247E-2
16984264|32582|2049|18247|9|29|48|18247|14|8|17|0|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0
16707244|194789|2048|685|9|29|12|685|14|24|18|0|0|0|0|0|0|0|0|0|0|0
16657176|113026|2048|1084|4|29|120|1084|14|3|11|-0.01979999989|-0.01979999989|\\N|0|\\N|0|-0.01979999989|0|-1.9799999892711639E-2|\\N|-1.9799999892711639E-2
23046398|32560|2065|168|4|29|120|168|1|14|11|0|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|-0.23000000417232513
23046406|32560|2065|685|12|29|84|685|1|14|8|0|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|0.14100000262260437
17188121|194789|2049|685|9|29|12|685|14|24|18|0|0|0|0|0|0|0|0|0|0|0
17188125|194791|2049|10|2|29|12|10|16|24|10|0.0007999999798|0.0007999999798|0.0007999999798|0.0007999999798|0.0007999999798|0.0007999999798|0.0007999999798|7.9999997979030013E-4|7.9999997979030013E-4|7.9999997979030013E-4|7.9999997979030013E-4
17093856|97385|2049|16|4|29|12|16|14|9|11|\\N|\\N|0.07119999826|\\N|0.07119999826|\\N|\\N|\\N|\\N|\\N|\\N
16984310|32602|2049|16|9|29|12|16|14|10|20|0.00139999995|0.00139999995|0.00139999995|0|0.00139999995|0|0.00139999995|\\N|0.00139999995008111|0.00139999995008111|0.00139999995008111
16984314|32602|2049|16|9|29|84|16|14|10|20|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|\\N|\\N
16984329|32607|2049|168|2|29|12|168|16|24|10|0.004399999976|0.004399999976|0.004399999976|0.004399999976|0.004399999976|0.004399999976|0.004399999976|4.3999999761581421E-3|4.3999999761581421E-3|4.3999999761581421E-3|4.3999999761581421E-3
16984332|32607|2049|168|9|29|12|168|16|24|18|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4
16984333|32607|2049|168|9|29|12|168|16|24|19|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4
16984417|32633|2049|12830|12|29|12|12830|16|24|6|0.03290000185|0.03290000185|0.03290000185|0.03290000185|0.03290000185|0.03290000185|0.03290000185|3.2900001853704453E-2|3.2900001853704453E-2|3.2900001853704453E-2|3.2900001853704453E-2
16984443|32645|2049|685|12|29|12|685|16|24|6|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4
17248913|238908|2049|18340|4|29|12|18340|2|24|11|0|0.005200000014|0.005200000014|0|0.005200000014|0|0|0|0|5.2000000141561031E-3|0
17248937|238910|2049|2770|9|29|12|2770|16|24|19|0|0|0|0|0|0|0|0|0|0|0
17248974|238914|2049|18340|12|29|12|18340|15|24|8|0.03880000114|0.03880000114|0.03880000114|0.03880000114|0.03880000114|0.03880000114|0.03880000114|0.03880000114440918|0.03880000114440918|0.03880000114440918|0.03880000114440918
17274358|279421|2049|168|4|29|84|168|2|8|11|0|0|\\N|0|\\N|0|0|0|0|\\N|0
17274364|279421|2049|685|4|29|84|685|2|8|11|0|0|\\N|0|\\N|0|0|0|0|\\N|0
17276971|280718|2049|10|12|29|12|10|14|6|8|\\N|\\N|0.5410000086|\\N|0.5410000086|\\N|0.5410000086|\\N|\\N|0.54100000858306885|\\N
17103334|105466|2049|685|9|29|12|685|16|24|19|0|0|0|0|0|0|0|0|0|0|0
17618874|119380|2050|2770|12|29|12|2770|2|3|6|\\N|0.02419999987|0.02419999987|\\N|0.02419999987|\\N|0.02419999987|\\N|\\N|2.4199999868869781E-2|0
17459768|32621|2050|18340|9|29|12|18340|14|24|18|0|0|0|0|0|0|0|0|0|0|0
16657175|113026|2048|1084|4|29|84|1084|14|3|11|0.01979999989|0.01979999989|\\N|0|\\N|0|0.01979999989|0|1.9799999892711639E-2|\\N|1.9799999892711639E-2
16984129|32566|2049|168|4|29|48|168|14|6|11|0.1560000032|\\N|\\N|\\N|\\N|\\N|0.1560000032|\\N|\\N|\\N|\\N
16984132|32566|2049|685|4|29|12|685|14|6|11|\\N|0.0848999992|0.0848999992|\\N|0.0848999992|\\N|\\N|\\N|\\N|0.08489999920129776|\\N
16984294|32582|2049|18340|9|29|84|18340|14|8|19|\\N|\\N|\\N|0|\\N|0|\\N|0|0|\\N|\\N
16984246|32582|2049|685|9|29|84|685|14|8|19|\\N|\\N|\\N|0|\\N|0|\\N|0|0|\\N|\\N
16984258|32582|2049|18247|4|29|84|18247|14|8|11|\\N|\\N|\\N|0.02219999954|\\N|0|\\N|0|2.2199999541044235E-2|\\N|\\N
16707279|194792|2048|168|9|29|12|168|14|24|18|0|0|0|0|0|0|0|0|0|0|0
17276964|280717|2049|168|12|29|48|168|2|6|8|\\N|\\N|\\N|\\N|0.04190000147|\\N|\\N|\\N|\\N|\\N|\\N
17618871|119380|2050|1084|12|29|12|1084|2|3|6|\\N|0.02419999987|0.02419999987|\\N|0.02419999987|\\N|0.02419999987|\\N|\\N|2.4199999868869781E-2|0
17574846|105466|2050|685|9|29|12|685|16|24|18|0|0|0|0|0|0|0|0|0|0|0
8370406|32598|2031|168|4|29|84|168|14|9|11|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
15497720|32624|2046|2770|9|29|12|2770|16|24|18|0|0|0|0|0|0|0|0|0|0|0
16984251|32582|2049|685|9|29|120|685|14|8|20|\\N|\\N|\\N|0|\\N|0|\\N|0|0|\\N|\\N
16984287|32582|2049|18340|9|29|12|18340|14|8|20|\\N|0|0|\\N|0|\\N|0|\\N|\\N|0|\\N
16984393|32624|2049|2770|9|29|12|2770|14|24|18|0|0|0|0|0|0|0|0|0|0|0
17276962|280717|2049|10|12|29|120|10|2|6|8|0|0|\\N|0|\\N|0|-0.04919999838|0|0|-4.9199998378753662E-2|0
17459786|32624|2050|2770|2|29|12|2770|14|24|10|0|0|0|0|0|0|0|0|0|0|0
17459803|32633|2050|685|9|29|12|685|14|24|18|0|0|0|0|0|0|0|0|0|0|0
17459812|32633|2050|12830|9|29|12|12830|14|24|20|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
17459823|32638|2050|18340|9|29|12|18340|16|24|19|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
17139354|113026|2049|685|4|29|120|685|14|3|11|-0.04419999942|-0.04419999942|\\N|0|\\N|0|-0.04419999942|0|-4.4199999421834946E-2|\\N|-4.4199999421834946E-2
17565677|97385|2050|16|4|29|84|16|14|9|11|0.06230000034|\\N|\\N|0|\\N|0|0.06230000034|0|6.2300000339746475E-2|\\N|6.2300000339746475E-2
17574844|105466|2050|685|8|29|12|685|16|24|6|0.00270000007|0.00270000007|0.00270000007|0.00270000007|0.00270000007|0.00270000007|0.00270000007|2.7000000700354576E-3|2.7000000700354576E-3|2.7000000700354576E-3|2.7000000700354576E-3
17574852|105466|2050|12830|9|29|12|12830|16|24|17|0|0|0|0|0|0|0|0|0|0|0
17574861|105466|2050|17835|9|29|12|17835|16|24|19|0|0|0|0|0|0|0|0|0|0|0
17188130|194791|2049|10|9|29|12|10|16|24|20|0|0|0|0|0|0|0|0|0|0|0
16984312|32602|2049|16|9|29|84|16|14|10|18|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|\\N|\\N
16984404|32633|2049|685|2|29|12|685|16|24|10|0.001099999994|0.001099999994|0.001099999994|0.001099999994|0.001099999994|0.001099999994|0.001099999994|1.0999999940395355E-3|1.0999999940395355E-3|1.0999999940395355E-3|1.0999999940395355E-3
16984435|32645|2049|103|9|29|12|103|16|24|20|0|0|0|0|0|0|0|0|0|0|0
16984445|32645|2049|2770|4|29|12|2770|16|24|11|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4
17248960|238914|2049|685|12|29|12|685|15|24|8|0.01549999975|0.01549999975|0.01549999975|0.01549999975|0.01549999975|0.01549999975|0.01549999975|0.01549999974668026|0.01549999974668026|0.01549999974668026|0.01549999974668026
